SK_ID_CURR,actual_default,pd_raw,pd_calibrated,credit_grade,decision_recommendation,grade_group,is_investment_grade,is_review_grade,is_high_risk,portfolio_percentile,risk_priority_flag,decision_pd_threshold,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,LGD,EAD,ECL_base
245040,0,0.3149712,0.04972011137430928,BBB,Review,Review Grade,0,1,0,0.41624930439621594,Analyst Review,Approve,270000.0,13500.0,270000.0,0.4,270000.0,5369.772028425403
286082,0,0.31465977,0.049665022534954015,BBB,Review,Review Grade,0,1,0,0.41597106288258207,Analyst Review,Approve,1436850.0,42142.5,1125000.0,0.4,1436850.0,28544.475051739475
173218,0,0.31452996,0.04964207627358452,BBB,Review,Review Grade,0,1,0,0.41569282136894825,Analyst Review,Approve,134775.0,5332.5,112500.0,0.4,134775.0,2676.2043319089416
126097,0,0.31452736,0.04964161808284528,BBB,Review,Review Grade,0,1,0,0.41541457985531444,Analyst Review,Approve,1125000.0,31702.5,1125000.0,0.4,1125000.0,22338.728137280374
273789,0,0.31446326,0.04963029098633634,BBB,Review,Review Grade,0,1,0,0.41513633834168057,Analyst Review,Approve,526491.0,29529.0,454500.0,0.4,526491.0,10451.960612674882
183643,0,0.31436077,0.04961218641228778,BBB,Review,Review Grade,0,1,0,0.41485809682804675,Analyst Review,Approve,450000.0,19066.5,450000.0,0.4,450000.0,8930.1935542118
229974,0,0.31428692,0.04959914489154017,BBB,Review,Review Grade,0,1,0,0.41457985531441294,Analyst Review,Approve,805536.0,41260.5,720000.0,0.4,805536.0,15981.558711740683
242917,0,0.31424072,0.04959098901437056,BBB,Review,Review Grade,0,1,0,0.41430161380077907,Analyst Review,Approve,755190.0,36459.0,675000.0,0.4,755190.0,14980.247597505002
205519,1,0.3140256,0.049553025675773923,D,Reject,High Risk,0,0,1,0.41402337228714525,Immediate Review,Approve,263686.5,14445.0,238500.0,0.7,263686.5,9146.524733398472
232951,0,0.31401816,0.04955171128520125,BBB,Review,Review Grade,0,1,0,0.4137451307735114,Analyst Review,Approve,202500.0,13068.0,202500.0,0.4,202500.0,4013.6886141013015
359834,0,0.31394145,0.049538180241447814,BBB,Review,Review Grade,0,1,0,0.41346688925987757,Analyst Review,Approve,1303200.0,46809.0,1125000.0,0.4,1303200.0,25823.26259626192
319319,0,0.3139203,0.049534448518575455,BBB,Review,Review Grade,0,1,0,0.41318864774624375,Analyst Review,Approve,545040.0,31419.0,450000.0,0.4,545040.0,10799.302328225747
393984,0,0.31367844,0.049491815426228276,BBB,Review,Review Grade,0,1,0,0.4129104062326099,Analyst Review,Approve,292500.0,19674.0,292500.0,0.4,292500.0,5790.542404868709
382333,0,0.31347376,0.04945576077100394,BBB,Review,Review Grade,0,1,0,0.41263216471897607,Analyst Review,Approve,103500.0,11277.0,103500.0,0.4,103500.0,2047.4684959195633
140535,0,0.3134226,0.04944675099843067,BBB,Review,Review Grade,0,1,0,0.41235392320534225,Analyst Review,Approve,539100.0,27652.5,450000.0,0.4,539100.0,10662.69738530159
196114,0,0.3132051,0.04940847288912943,BBB,Review,Review Grade,0,1,0,0.4120756816917084,Analyst Review,Approve,102429.0,4639.5,85500.0,0.4,102429.0,2024.3441878242556
453414,0,0.31300816,0.04937383807422542,BBB,Review,Review Grade,0,1,0,0.41179744017807457,Analyst Review,Approve,835506.0,27081.0,598500.0,0.4,835506.0,16500.855181617513
420946,0,0.31245464,0.04927661378095473,BBB,Review,Review Grade,0,1,0,0.41151919866444076,Analyst Review,Approve,733315.5,39199.5,679500.0,0.4,733315.5,14454.121869235083
202638,0,0.31225947,0.04924237496502774,BBB,Review,Review Grade,0,1,0,0.4112409571508069,Analyst Review,Approve,675000.0,45108.0,675000.0,0.4,675000.0,13295.441240557491
233910,0,0.31213856,0.04922117588694205,BBB,Review,Review Grade,0,1,0,0.41096271563717307,Analyst Review,Approve,118602.0,10273.5,99000.0,0.4,118602.0,2335.0919610172405
127367,0,0.31181738,0.04916490475248636,BBB,Review,Review Grade,0,1,0,0.41068447412353926,Analyst Review,Approve,450000.0,22018.5,450000.0,0.4,450000.0,8849.682855447545
366163,0,0.31179577,0.049161121421111446,BBB,Review,Review Grade,0,1,0,0.4104062326099054,Analyst Review,Approve,254700.0,27153.0,225000.0,0.4,254700.0,5008.535050382835
291655,0,0.31176576,0.04915586696233563,BBB,Review,Review Grade,0,1,0,0.41012799109627157,Analyst Review,Approve,545040.0,39627.0,450000.0,0.4,545040.0,10716.765491660566
212945,0,0.31167406,0.04913981468149838,BBB,Review,Review Grade,0,1,0,0.40984974958263776,Analyst Review,Approve,269550.0,12001.5,225000.0,0.4,269550.0,5298.254818959156
216449,0,0.31130794,0.04907577507726482,BBB,Review,Review Grade,0,1,0,0.4095715080690039,Analyst Review,Approve,814041.0,28971.0,679500.0,0.4,814041.0,15979.877207868692
425295,0,0.31130075,0.04907451957740337,BBB,Review,Review Grade,0,1,0,0.40929326655537007,Analyst Review,Approve,427500.0,16857.0,427500.0,0.4,427500.0,8391.742847735977
240683,0,0.31126723,0.04906865924451502,BBB,Review,Review Grade,0,1,0,0.4090150250417362,Analyst Review,Approve,684000.0,27256.5,684000.0,0.4,684000.0,13425.18516929931
281807,0,0.3111896,0.049055091865817885,BBB,Review,Review Grade,0,1,0,0.4087367835281024,Analyst Review,Approve,247500.0,12037.5,247500.0,0.4,247500.0,4856.454094715971
411598,0,0.3111455,0.04904739051145913,BBB,Review,Review Grade,0,1,0,0.4084585420144686,Analyst Review,Approve,238981.5,11623.5,162000.0,0.4,238981.5,4688.567582205708
411359,0,0.31090516,0.04900541512999184,BBB,Review,Review Grade,0,1,0,0.4081803005008347,Analyst Review,Approve,953293.5,66478.5,913500.0,0.4,953293.5,18686.617483289152
176676,0,0.31069997,0.04896960817894324,BBB,Review,Review Grade,0,1,0,0.4079020589872009,Analyst Review,Approve,1762110.0,46480.5,1575000.0,0.4,1762110.0,34515.93450727907
331540,0,0.3106334,0.04895799510581911,BBB,Review,Review Grade,0,1,0,0.4076238174735671,Analyst Review,Approve,278712.0,18756.0,220500.0,0.4,278712.0,5458.072292773222
421090,0,0.3104916,0.04893327014933518,BBB,Review,Review Grade,0,1,0,0.4073455759599332,Analyst Review,Approve,284400.0,13963.5,225000.0,0.4,284400.0,5566.64881218837
284458,0,0.31047454,0.04893029854785344,BBB,Review,Review Grade,0,1,0,0.4070673344462994,Analyst Review,Approve,961146.0,31005.0,688500.0,0.4,961146.0,18811.66429123006
134892,0,0.31025583,0.048892186838443596,BBB,Review,Review Grade,0,1,0,0.4067890929326656,Analyst Review,Approve,913500.0,63706.5,913500.0,0.4,913500.0,17865.205070767293
389197,0,0.31022322,0.04888650806654548,BBB,Review,Review Grade,0,1,0,0.4065108514190317,Analyst Review,Approve,450000.0,21888.0,450000.0,0.4,450000.0,8799.571451978187
180047,0,0.31020245,0.0488828903818701,BBB,Review,Review Grade,0,1,0,0.4062326099053979,Analyst Review,Approve,1168452.0,34294.5,837000.0,0.4,1168452.0,22846.924412990757
448511,0,0.30987516,0.04882592330254795,A,Approve,Investment Grade,1,0,0,0.4059543683917641,Standard Monitoring,Approve,1350000.0,44617.5,1350000.0,0.25,1350000.0,16478.749114609935
437924,0,0.30985382,0.048822211373660225,A,Approve,Investment Grade,1,0,0,0.4056761268781302,Standard Monitoring,Approve,343800.0,12478.5,225000.0,0.25,343800.0,4196.269067566096
156595,0,0.3098359,0.048819095841135654,A,Approve,Investment Grade,1,0,0,0.4053978853644964,Standard Monitoring,Approve,654498.0,31486.5,585000.0,0.25,654498.0,7988.000147457901
249875,0,0.3098278,0.04881768587842992,A,Approve,Investment Grade,1,0,0,0.4051196438508626,Standard Monitoring,Approve,755190.0,40968.0,675000.0,0.25,755190.0,9216.657049632873
419137,0,0.30978864,0.04881087505855523,A,Approve,Investment Grade,1,0,0,0.4048414023372287,Standard Monitoring,Approve,756000.0,48442.5,756000.0,0.25,756000.0,9225.255386066938
327844,0,0.30965915,0.0487883601584133,A,Approve,Investment Grade,1,0,0,0.4045631608235949,Standard Monitoring,Approve,728460.0,40806.0,675000.0,0.25,728460.0,8885.092210249439
136635,0,0.30960146,0.04877833137629068,A,Approve,Investment Grade,1,0,0,0.404284919309961,Standard Monitoring,Approve,135000.0,15399.0,135000.0,0.25,135000.0,1646.2686839498106
319864,0,0.3094684,0.048755209435727406,A,Approve,Investment Grade,1,0,0,0.4040066777963272,Standard Monitoring,Approve,343800.0,12478.5,225000.0,0.25,343800.0,4190.510251000771
103008,0,0.30942297,0.04874731980346784,A,Approve,Investment Grade,1,0,0,0.4037284362826934,Standard Monitoring,Approve,495000.0,24750.0,495000.0,0.25,495000.0,6032.480825679145
243715,0,0.3094229,0.04874730945041559,A,Approve,Investment Grade,1,0,0,0.4034501947690595,Standard Monitoring,Approve,1467612.0,58333.5,1350000.0,0.25,1467612.0,17885.53407928583
129081,1,0.3093518,0.04873495974479558,D,Reject,High Risk,0,0,1,0.4031719532554257,Immediate Review,Approve,254700.0,17149.5,225000.0,0.7,254700.0,8688.955972899605
142211,0,0.30931544,0.04872864628957847,A,Approve,Investment Grade,1,0,0,0.4028937117417919,Standard Monitoring,Approve,755190.0,33394.5,675000.0,0.25,755190.0,9199.846597856691
357413,0,0.30930233,0.04872636949613585,A,Approve,Investment Grade,1,0,0,0.402615470228158,Standard Monitoring,Approve,474048.0,21010.5,360000.0,0.25,474048.0,5774.659501726052
406328,0,0.3091364,0.04869756642881066,A,Approve,Investment Grade,1,0,0,0.4023372287145242,Standard Monitoring,Approve,417024.0,35806.5,360000.0,0.25,417024.0,5077.013485602084
328689,0,0.309068,0.04868569917696018,A,Approve,Investment Grade,1,0,0,0.4020589872008904,Standard Monitoring,Approve,532494.0,30699.0,454500.0,0.25,532494.0,6481.210674384059
149209,0,0.30899742,0.04867345732455452,A,Approve,Investment Grade,1,0,0,0.4017807456872565,Standard Monitoring,Approve,450000.0,22500.0,450000.0,0.25,450000.0,5475.763949012383
291159,0,0.30888218,0.04865347236903065,A,Approve,Investment Grade,1,0,0,0.4015025041736227,Standard Monitoring,Approve,1129500.0,43020.0,1129500.0,0.25,1129500.0,13738.52426020503
295758,0,0.30881485,0.048641801285024114,A,Approve,Investment Grade,1,0,0,0.4012242626599889,Standard Monitoring,Approve,312768.0,13905.0,270000.0,0.25,312768.0,3803.3997260786055
152568,0,0.30868766,0.04861975798818659,A,Approve,Investment Grade,1,0,0,0.400946021146355,Standard Monitoring,Approve,1802385.0,52699.5,1611000.0,0.25,1802385.0,21907.88062538442
157459,0,0.30834633,0.04856065255859174,A,Approve,Investment Grade,1,0,0,0.4006677796327212,Standard Monitoring,Approve,352044.0,17122.5,247500.0,0.25,352044.0,4273.871592334218
116960,0,0.30779463,0.04846526194274279,A,Approve,Investment Grade,1,0,0,0.40038953811908734,Standard Monitoring,Approve,1584000.0,43560.0,1584000.0,0.25,1584000.0,19192.243729326143
285435,0,0.30772263,0.0484528256461651,A,Approve,Investment Grade,1,0,0,0.4001112966054535,Standard Monitoring,Approve,534451.5,35847.0,436500.0,0.25,534451.5,6473.921336457852
222773,0,0.30758938,0.048429819279148835,A,Approve,Investment Grade,1,0,0,0.3998330550918197,Standard Monitoring,Approve,675000.0,28728.0,675000.0,0.25,675000.0,8172.532003356366
114585,0,0.30755904,0.0484245824189494,A,Approve,Investment Grade,1,0,0,0.39955481357818584,Standard Monitoring,Approve,1113840.0,47322.0,900000.0,0.25,1113840.0,13484.309220380648
120285,0,0.30745637,0.04840686441798569,A,Approve,Investment Grade,1,0,0,0.399276572064552,Standard Monitoring,Approve,755190.0,38686.5,675000.0,0.25,755190.0,9139.094984954652
101436,0,0.3073676,0.048391548065548906,A,Approve,Investment Grade,1,0,0,0.3989983305509182,Standard Monitoring,Approve,180000.0,9000.0,180000.0,0.25,180000.0,2177.619662949701
296654,0,0.30711806,0.048348523410492616,A,Approve,Investment Grade,1,0,0,0.39872008903728434,Standard Monitoring,Approve,855000.0,43785.0,855000.0,0.25,855000.0,10334.496878992797
362777,0,0.30674684,0.048284585442957294,A,Approve,Investment Grade,1,0,0,0.3984418475236505,Standard Monitoring,Approve,450000.0,22018.5,450000.0,0.25,450000.0,5432.015862332695
448235,0,0.30673528,0.04828259508744684,A,Approve,Investment Grade,1,0,0,0.3981636060100167,Standard Monitoring,Approve,450000.0,29299.5,450000.0,0.25,450000.0,5431.79194733777
151825,0,0.30672714,0.04828119470357262,A,Approve,Investment Grade,1,0,0,0.39788536449638284,Standard Monitoring,Approve,278460.0,22455.0,225000.0,0.25,278460.0,3361.095369289208
253585,0,0.30661663,0.04826217792292904,A,Approve,Investment Grade,1,0,0,0.39760712298274903,Standard Monitoring,Approve,900000.0,46084.5,900000.0,0.25,900000.0,10858.990032659034
345868,0,0.30634245,0.048215025674266256,A,Approve,Investment Grade,1,0,0,0.3973288814691152,Standard Monitoring,Approve,271066.5,19723.5,234000.0,0.25,271066.5,3267.3695642333737
158479,0,0.30621848,0.048193719019045005,A,Approve,Investment Grade,1,0,0,0.39705063995548134,Standard Monitoring,Approve,598486.5,19908.0,454500.0,0.25,598486.5,7210.82255442292
126509,0,0.30602962,0.04816127940128716,A,Approve,Investment Grade,1,0,0,0.39677239844184753,Standard Monitoring,Approve,281493.0,15399.0,243000.0,0.25,281493.0,3389.2657556266313
166116,0,0.30563504,0.04809356965763038,A,Approve,Investment Grade,1,0,0,0.3964941569282137,Standard Monitoring,Approve,616761.0,43056.0,571500.0,0.25,616761.0,7415.559528902443
430231,0,0.305465,0.048064421993885394,A,Approve,Investment Grade,1,0,0,0.39621591541457984,Standard Monitoring,Approve,781920.0,42547.5,675000.0,0.25,781920.0,9395.633211364717
147436,0,0.30532143,0.048039819205434243,A,Approve,Investment Grade,1,0,0,0.39593767390094603,Standard Monitoring,Approve,900000.0,48825.0,900000.0,0.25,900000.0,10808.959321222705
120574,0,0.30526173,0.04802959454192956,A,Approve,Investment Grade,1,0,0,0.39565943238731216,Standard Monitoring,Approve,270000.0,13500.0,270000.0,0.25,270000.0,3241.997631580245
117607,0,0.30467832,0.04792977416019484,A,Approve,Investment Grade,1,0,0,0.39538119087367835,Standard Monitoring,Approve,612612.0,31410.0,495000.0,0.25,612612.0,7340.58870195632
380113,0,0.3045425,0.047906565752895584,A,Approve,Investment Grade,1,0,0,0.39510294936004453,Standard Monitoring,Approve,781920.0,28215.0,675000.0,0.25,781920.0,9364.775473376028
104915,0,0.30448624,0.04789695345913929,A,Approve,Investment Grade,1,0,0,0.39482470784641066,Standard Monitoring,Approve,180000.0,9000.0,180000.0,0.25,180000.0,2155.362905661268
119653,0,0.30445495,0.04789160843160855,A,Approve,Investment Grade,1,0,0,0.39454646633277685,Standard Monitoring,Approve,1030302.0,52735.5,832500.0,0.25,1030302.0,12335.704987575788
119579,0,0.30412742,0.047835697793545545,A,Approve,Investment Grade,1,0,0,0.39426822481914303,Standard Monitoring,Approve,900000.0,26446.5,900000.0,0.25,900000.0,10763.032003547747
412532,0,0.3040489,0.04782230168425178,A,Approve,Investment Grade,1,0,0,0.39398998330550916,Standard Monitoring,Approve,348264.0,22801.5,315000.0,0.25,348264.0,4163.696518441066
343873,0,0.30395022,0.0478054739016007,A,Approve,Investment Grade,1,0,0,0.39371174179187535,Standard Monitoring,Approve,360000.0,13468.5,360000.0,0.25,360000.0,4302.492651144063
331535,0,0.3039121,0.04779897503488964,A,Approve,Investment Grade,1,0,0,0.39343350027824153,Standard Monitoring,Approve,808650.0,23773.5,675000.0,0.25,808650.0,9663.160290490878
119804,0,0.30387416,0.04779250748867723,A,Approve,Investment Grade,1,0,0,0.39315525876460766,Standard Monitoring,Approve,202500.0,10125.0,202500.0,0.25,202500.0,2419.4956916142846
203720,0,0.30385983,0.04779006395820689,A,Approve,Investment Grade,1,0,0,0.39287701725097385,Standard Monitoring,Approve,1305000.0,38155.5,1305000.0,0.25,1305000.0,15591.508366364998
328639,0,0.30362248,0.0477496232461539,A,Approve,Investment Grade,1,0,0,0.39259877573734003,Standard Monitoring,Approve,1105632.0,32458.5,792000.0,0.25,1105632.0,13198.377862222907
110630,0,0.30353543,0.04773479873327811,A,Approve,Investment Grade,1,0,0,0.39232053422370616,Standard Monitoring,Approve,953460.0,73786.5,900000.0,0.25,953460.0,11378.305300057837
328666,0,0.30349806,0.04772843583665626,A,Approve,Investment Grade,1,0,0,0.39204229271007235,Standard Monitoring,Approve,835380.0,36927.0,675000.0,0.25,835380.0,9967.845182306477
165322,0,0.30319425,0.04767674054945533,A,Approve,Investment Grade,1,0,0,0.39176405119643853,Standard Monitoring,Approve,983299.5,41661.0,904500.0,0.25,983299.5,11720.128785977287
379526,0,0.30256534,0.04756989308133608,A,Approve,Investment Grade,1,0,0,0.39148580968280466,Standard Monitoring,Approve,136287.0,7087.5,103500.0,0.25,136287.0,1620.7895045940124
288765,0,0.3025613,0.04756921029013717,A,Approve,Investment Grade,1,0,0,0.39120756816917085,Standard Monitoring,Approve,1528200.0,53248.5,1350000.0,0.25,1528200.0,18173.816791346908
433969,0,0.30253285,0.04756438044051666,A,Approve,Investment Grade,1,0,0,0.390929326655537,Standard Monitoring,Approve,180000.0,9000.0,180000.0,0.25,180000.0,2140.39711982325
247386,0,0.3024099,0.047543518821388325,A,Approve,Investment Grade,1,0,0,0.39065108514190316,Standard Monitoring,Approve,333000.0,17131.5,333000.0,0.25,333000.0,3957.997941880578
393744,0,0.30221736,0.04751087363917534,A,Approve,Investment Grade,1,0,0,0.39037284362826935,Standard Monitoring,Approve,454500.0,18022.5,454500.0,0.25,454500.0,5398.423017251298
196875,0,0.30215314,0.047499988227472235,A,Approve,Investment Grade,1,0,0,0.3900946021146355,Standard Monitoring,Approve,1006920.0,51412.5,900000.0,0.25,1006920.0,11957.172036501586
258939,0,0.30199474,0.04747315104122291,A,Approve,Investment Grade,1,0,0,0.38981636060100167,Standard Monitoring,Approve,241618.5,24025.5,229500.0,0.25,241618.5,2867.59788621343
277318,0,0.30162126,0.04740992986636491,A,Approve,Investment Grade,1,0,0,0.38953811908736785,Standard Monitoring,Approve,1242576.0,49410.0,1143000.0,0.25,1242576.0,14727.61025340706
174744,0,0.3011779,0.047334982542433096,A,Approve,Investment Grade,1,0,0,0.389259877573734,Standard Monitoring,Approve,253737.0,16650.0,229500.0,0.25,253737.0,3002.659116342337
345751,0,0.30117038,0.04733371398753606,A,Approve,Investment Grade,1,0,0,0.38898163606010017,Standard Monitoring,Approve,1256400.0,44644.5,900000.0,0.25,1256400.0,14867.519563485077
426999,0,0.30083507,0.04727710994886801,A,Approve,Investment Grade,1,0,0,0.38870339454646635,Standard Monitoring,Approve,1223010.0,51948.0,1125000.0,0.25,1223010.0,14455.094559641266
229890,0,0.30075502,0.04726360613660983,A,Approve,Investment Grade,1,0,0,0.3884251530328325,Standard Monitoring,Approve,270000.0,13500.0,270000.0,0.25,270000.0,3190.2934142211634
252845,0,0.3004372,0.04721002924581631,A,Approve,Investment Grade,1,0,0,0.38814691151919867,Standard Monitoring,Approve,407434.5,42912.0,387000.0,0.25,407434.5,4808.748665188637
374744,0,0.30020118,0.04717027581714865,A,Approve,Investment Grade,1,0,0,0.38786867000556485,Standard Monitoring,Approve,170640.0,9922.5,135000.0,0.25,170640.0,2012.2839663595614
454143,0,0.29999593,0.04713573326509876,A,Approve,Investment Grade,1,0,0,0.387590428491931,Standard Monitoring,Approve,662733.0,32013.0,535500.0,0.25,662733.0,7809.601478494675
195581,0,0.2998611,0.047113055701351096,A,Approve,Investment Grade,1,0,0,0.38731218697829717,Standard Monitoring,Approve,508495.5,20295.0,454500.0,0.25,508495.5,5989.194203846594
374437,0,0.29934695,0.047026671335255066,A,Approve,Investment Grade,1,0,0,0.38703394546466335,Standard Monitoring,Approve,826398.0,29812.5,697500.0,0.25,826398.0,9715.686784528029
220080,0,0.2991301,0.04699028404535406,A,Approve,Investment Grade,1,0,0,0.3867557039510295,Standard Monitoring,Approve,101880.0,10827.0,90000.0,0.25,101880.0,1196.842534635168
280779,0,0.2990173,0.04697136583840314,A,Approve,Investment Grade,1,0,0,0.38647746243739567,Standard Monitoring,Approve,225000.0,8469.0,225000.0,0.25,225000.0,2642.1393284101764
319415,0,0.2988771,0.046947859377542873,A,Approve,Investment Grade,1,0,0,0.3861992209237618,Standard Monitoring,Approve,298728.0,14499.0,202500.0,0.25,298728.0,3506.1600340336568
135244,0,0.29880264,0.046935383766107945,A,Approve,Investment Grade,1,0,0,0.385920979410128,Standard Monitoring,Approve,135000.0,13351.5,135000.0,0.25,135000.0,1584.0692021061432
